OBJECTID,Type,Name,NHLE link,Longitude,Latitude
223,Monument,"St Nicholas Chapel and deserted medieval village, Westbury",https://historicengland.org.uk/listing/the-list/list-entry/1001942,-1.066015101,51.0114223
224,Monument,King John's House (or St John's House) in Warnford Park,https://historicengland.org.uk/listing/the-list/list-entry/1001943,-1.113603945,50.99984194
225,Monument,Bulls Down camp,https://historicengland.org.uk/listing/the-list/list-entry/1001944,-1.038756685,51.32059759
226,Monument,"Tourner Bury, Hayling Island, South Hayling",https://historicengland.org.uk/listing/the-list/list-entry/1001945,-0.963352196,50.79366212
227,Monument,Dunwood camp,https://historicengland.org.uk/listing/the-list/list-entry/1001946,-1.555166211,51.00608832
228,Monument,Toot Hill camp,https://historicengland.org.uk/listing/the-list/list-entry/1001947,-1.457945966,50.96589584
229,Monument,Holbury Wood camp,https://historicengland.org.uk/listing/the-list/list-entry/1001948,-1.594303764,51.04536492
230,Monument,Danebury Hill camp,https://historicengland.org.uk/listing/the-list/list-entry/1001949,-1.53808414,51.13737095
231,Monument,Tidbury Ring,https://historicengland.org.uk/listing/the-list/list-entry/1001950,-1.33937918,51.18354552
232,Monument,Bury Hill camp,https://historicengland.org.uk/listing/the-list/list-entry/1001951,-1.506718785,51.19027808
233,Monument,Quarley Hill camp,https://historicengland.org.uk/listing/the-list/list-entry/1001952,-1.625873963,51.17963234
234,Monument,Remains of eastern wall of the Roman fort,https://historicengland.org.uk/listing/the-list/list-entry/1001953,-2.253555044,53.47471617
235,Monument,Marple aqueduct,https://historicengland.org.uk/listing/the-list/list-entry/1001954,-2.068764435,53.40724644
236,Monument,"Oldknow's limekilns, Strines Road",https://historicengland.org.uk/listing/the-list/list-entry/1001955,-2.057177391,53.39276301
237,Monument,Canal tunnel entrances and wharf,https://historicengland.org.uk/listing/the-list/list-entry/1001956,-2.381265675,53.50094665
238,Monument,Ringley Old Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1001957,-2.358713944,53.54391824
239,Monument,Ellenroad Ring Mill,https://historicengland.org.uk/listing/the-list/list-entry/1001958,-2.106858122,53.60122404
240,Monument,Winchester Castle,https://historicengland.org.uk/listing/the-list/list-entry/1001959,-1.320220899,51.06184356
241,Monument,Netley Abbey,https://historicengland.org.uk/listing/the-list/list-entry/1001960,-1.357145233,50.87858046
242,Monument,Basing House and the Grange Field,https://historicengland.org.uk/listing/the-list/list-entry/1001961,-1.051894901,51.26868566
243,Monument,Godsfield Chapel,https://historicengland.org.uk/listing/the-list/list-entry/1001962,-1.13777672,51.12953959
244,Monument,Hanwell flight of locks and brick boundary wall of St Bernard's Hospital,https://historicengland.org.uk/listing/the-list/list-entry/1001963,-0.347001577,51.50501013
245,Monument,Fulham Palace moated site,https://historicengland.org.uk/listing/the-list/list-entry/1001964,-0.214258718,51.47086219
246,Monument,"Baynard's Castle, 78m south-west of St Benet Metropolitan Welsh Church",https://historicengland.org.uk/listing/the-list/list-entry/1001965,-0.100322573,51.51139962
247,Monument,"Elmers End moated site, South Norwood",https://historicengland.org.uk/listing/the-list/list-entry/1001966,-0.054256525,51.39782216
248,Monument,"Bonner Hall Bridge, Regent's Canal",https://historicengland.org.uk/listing/the-list/list-entry/1001967,-0.049030216,51.53369557
249,Monument,"Three Colt Bridge, Gunmaker's Lane",https://historicengland.org.uk/listing/the-list/list-entry/1001968,-0.034241282,51.53593062
250,Monument,Parnell Road Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1001969,-0.029440327,51.5382511
251,Monument,"Iron Age settlement on Horsenden Hill, Greenford",https://historicengland.org.uk/listing/the-list/list-entry/1001970,-0.325850633,51.54623653
252,Monument,"Medieval moated site, 454m south-west of Sudbury Golf Club House",https://historicengland.org.uk/listing/the-list/list-entry/1001971,-0.316728274,51.5444874
253,Monument,"Medieval moated site, 408m ENE of Highland's School",https://historicengland.org.uk/listing/the-list/list-entry/1001972,-0.101988661,51.65044101
254,Monument,"Romano-British masonry building and Saxon cemetery, Fordcroft, Orpington",https://historicengland.org.uk/listing/the-list/list-entry/1001973,0.107100445,51.38844863
255,Monument,"Romano-British site, Wickham Court Farm, West Wickham",https://historicengland.org.uk/listing/the-list/list-entry/1001974,-0.008633634,51.36589547
256,Monument,"Remains of St Pancras Church, Pancras Lane",https://historicengland.org.uk/listing/the-list/list-entry/1001975,-0.091957823,51.51326918
257,Monument,"The Augustinian Priory of St Mary at Merton, 271m ENE of Abbey Wall Works",https://historicengland.org.uk/listing/the-list/list-entry/1001976,-0.181436076,51.41419917
258,Monument,Kempton Park Pumping Station,https://historicengland.org.uk/listing/the-list/list-entry/1001977,-0.404692353,51.42583152
259,Monument,"Northolt Manor, moated site",https://historicengland.org.uk/listing/the-list/list-entry/1001978,-0.3682226,51.54422572
260,Monument,"Roman riverboat, 136m west of Greenwood Theatre",https://historicengland.org.uk/listing/the-list/list-entry/1001979,-0.08792045,51.50264615
261,Monument,Tower Hill West,https://historicengland.org.uk/listing/the-list/list-entry/1001980,-0.078480328,51.5088676
262,Monument,"Huggin Hill Roman bath house, 120m WNW of St James's Church",https://historicengland.org.uk/listing/the-list/list-entry/1001981,-0.095346834,51.51148978
263,Monument,Priory and Hospital of St Mary Spital,https://historicengland.org.uk/listing/the-list/list-entry/1001982,-0.077861208,51.51981041
264,Monument,"Medieval moated manor house, 43m west of Cathay House",https://historicengland.org.uk/listing/the-list/list-entry/1001983,-0.059369111,51.50010886
265,Monument,"Abbey buildings, Bermondsey",https://historicengland.org.uk/listing/the-list/list-entry/1001984,-0.080247001,51.49735004
266,Monument,Hall Place,https://historicengland.org.uk/listing/the-list/list-entry/1001985,0.159271492,51.44786873
267,Monument,Howbury moated site,https://historicengland.org.uk/listing/the-list/list-entry/1001986,0.198295789,51.46839377
268,Monument,Section of Roman road on Gidea Park golf course,https://historicengland.org.uk/listing/the-list/list-entry/1001987,0.201218147,51.59002204
269,Monument,"Dagnam Park Farm moated site, Noak Hill, Romford",https://historicengland.org.uk/listing/the-list/list-entry/1001988,0.236617388,51.61116934
270,Monument,Flash Road aqueduct,https://historicengland.org.uk/listing/the-list/list-entry/1001989,-0.087995483,51.67757773
271,Monument,Roman villa E of Beddington Park,https://historicengland.org.uk/listing/the-list/list-entry/1001990,-0.136577629,51.37540152
272,Monument,"Medieval grange barn, 228m south-east of Upminster Court",https://historicengland.org.uk/listing/the-list/list-entry/1001991,0.256935584,51.56681402
273,Monument,Orpington Roman villa,https://historicengland.org.uk/listing/the-list/list-entry/1001992,0.087772176,51.37305698
274,Monument,Structures of archaeological interest below Billingsgate Market,https://historicengland.org.uk/listing/the-list/list-entry/1001993,-0.084055353,51.50891384
275,Monument,Queenhithe dock,https://historicengland.org.uk/listing/the-list/list-entry/1001994,-0.095437639,51.5103492
276,Monument,Smiths' Wharf,https://historicengland.org.uk/listing/the-list/list-entry/1001995,-0.095323336,51.51067108
277,Monument,"Linear earthworks in Pear Wood, W of Watling Street",https://historicengland.org.uk/listing/the-list/list-entry/1001996,-0.306306255,51.6289812
278,Monument,Roman governor's palace (site of),https://historicengland.org.uk/listing/the-list/list-entry/1001997,-0.089855271,51.51047424
279,Monument,Milestone in Sutton High Street,https://historicengland.org.uk/listing/the-list/list-entry/1001998,-0.19423639,51.36597185
280,Monument,"Milestone outside No. 135 Cheam Road, Cheam",https://historicengland.org.uk/listing/the-list/list-entry/1001999,-0.207285376,51.35958965
281,Monument,Milestone in Brighton Road,https://historicengland.org.uk/listing/the-list/list-entry/1002000,-0.192467851,51.35178113
282,Monument,Medieval moated site 382m south-east of Brackenbury Farm,https://historicengland.org.uk/listing/the-list/list-entry/1002001,-0.45423065,51.56978594
283,Monument,"The London Greyfriars, site of, Newgate Street, Farringdon",https://historicengland.org.uk/listing/the-list/list-entry/1002002,-0.099429872,51.51588144
284,Monument,"Benedictine nunnery of St Mary, Clerkenwell",https://historicengland.org.uk/listing/the-list/list-entry/1002003,-0.10571971,51.52338405
285,Monument,"St John the Baptist's Church gateway, Howley Road",https://historicengland.org.uk/listing/the-list/list-entry/1002004,-0.106429404,51.37163577
286,Monument,"Burial mound on Winns Common, Plumstead",https://historicengland.org.uk/listing/the-list/list-entry/1002005,0.096860762,51.48131319
287,Monument,Ickenham Manor Farm,https://historicengland.org.uk/listing/the-list/list-entry/1002006,-0.440415093,51.55690628
288,Monument,Grim's Ditch: section N of Blythwood House,https://historicengland.org.uk/listing/the-list/list-entry/1002007,-0.391375272,51.60291349
289,Monument,18th century garden feature at Hanworth Park,https://historicengland.org.uk/listing/the-list/list-entry/1002008,-0.400843361,51.43472646
290,Monument,Hampton Court Palace,https://historicengland.org.uk/listing/the-list/list-entry/1002009,-0.337548632,51.4035954
291,Monument,Chiswick House,https://historicengland.org.uk/listing/the-list/list-entry/1002010,-0.258389997,51.48371972
292,Monument,Morden Park Mound,https://historicengland.org.uk/listing/the-list/list-entry/1002011,-0.211453152,51.39271022
293,Monument,Croham Hurst round barrow,https://historicengland.org.uk/listing/the-list/list-entry/1002012,-0.07985401,51.35229138
294,Monument,"Regular aggregate field system, associated trackway and Anglo-Saxon barrow field on Farthing Downs, 490m east of Hooley Farm",https://historicengland.org.uk/listing/the-list/list-entry/1002013,-0.137092221,51.30676806
295,Monument,"Caesar's Camp, Wimbledon Common",https://historicengland.org.uk/listing/the-list/list-entry/1002014,-0.24092318,51.42559242
296,Monument,Coombe Conduit,https://historicengland.org.uk/listing/the-list/list-entry/1002015,-0.268718187,51.41481061
297,Monument,"Gallows Conduit, Coombe",https://historicengland.org.uk/listing/the-list/list-entry/1002016,-0.275030691,51.41826688
298,Monument,"Dovecote, Beddington Park",https://historicengland.org.uk/listing/the-list/list-entry/1002017,-0.140295839,51.37264589
299,Monument,"Castle Hill earthwork, Chessington",https://historicengland.org.uk/listing/the-list/list-entry/1002018,-0.29116009,51.35749791
300,Monument,Kew Palace (remains of),https://historicengland.org.uk/listing/the-list/list-entry/1002019,-0.295054714,51.48382688
301,Monument,Windmill Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1002020,-0.355341499,51.50429109
302,Monument,Clattern Bridge,https://historicengland.org.uk/listing/the-list/list-entry/1002021,-0.306826098,51.40861399
303,Monument,Camp on Keston Common,https://historicengland.org.uk/listing/the-list/list-entry/1002022,0.034915524,51.35792573
304,Monument,Holwood camp,https://historicengland.org.uk/listing/the-list/list-entry/1002023,0.04157926,51.35596622
305,Monument,"Iron Age settlement and Roman villa at Warbank, Keston",https://historicengland.org.uk/listing/the-list/list-entry/1002024,0.029417785,51.35053001
306,Monument,Lesnes Abbey,https://historicengland.org.uk/listing/the-list/list-entry/1002025,0.128872064,51.48892881
307,Monument,Ruxley old church,https://historicengland.org.uk/listing/the-list/list-entry/1002026,0.134316512,51.41176943
308,Monument,Goldsmiths' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002027,-0.095877152,51.51570691
309,Monument,Innholders' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002028,-0.091668859,51.51087246
310,Monument,Merchant Taylors' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002029,-0.085096463,51.51398467
311,Monument,Painter Stainers' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002030,-0.094993318,51.51167288
312,Monument,Skinners' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002031,-0.091455969,51.51113877
313,Monument,Tallow Chandlers' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002032,-0.091244204,51.51137812
314,Monument,Vintners' Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002033,-0.093607301,51.51069715
315,Monument,Watermen's Hall,https://historicengland.org.uk/listing/the-list/list-entry/1002034,-0.08393004,51.50949631
316,Monument,Roman wall in basement of 90 Gracechurch Street,https://historicengland.org.uk/listing/the-list/list-entry/1002035,-0.08423058,51.51298135
317,Monument,Greenwich Observatory,https://historicengland.org.uk/listing/the-list/list-entry/1002036,-0.001998975,51.47796762
318,Monument,Greenwich Hospital (RN College),https://historicengland.org.uk/listing/the-list/list-entry/1002037,-0.006732141,51.48336287
319,Monument,Kensington Palace,https://historicengland.org.uk/listing/the-list/list-entry/1002038,-0.187859257,51.50518614
320,Monument,Pottery kiln in Walmer Road,https://historicengland.org.uk/listing/the-list/list-entry/1002039,-0.21140127,51.51041243
321,Monument,Elsyng Palace,https://historicengland.org.uk/listing/the-list/list-entry/1002040,-0.06565454,51.67199632
322,Monument,"Brick reservoir 300yds (270m) SW of Gallows Conduit, Coombe",https://historicengland.org.uk/listing/the-list/list-entry/1002041,-0.277823855,51.41588897
323,Monument,Romano-British site 1000yds (910m) W of East Bedfont parish church,https://historicengland.org.uk/listing/the-list/list-entry/1002042,-0.453414466,51.45299373
324,Monument,"Part of a causewayed enclosure, 632m north-east of Mayfield Farm",https://historicengland.org.uk/listing/the-list/list-entry/1002043,-0.446695109,51.45166397
